awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi,Title,Authors,Source Title,Publication Date,Publication Year,Conference Title,Conference Date,Total Citations,Average per Year,ave3,ave5
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.2220/biomedres.33.75,BHLH transcription factor DEC2 regulates pro-apoptotic factor Bim in human oral cancer HSC-3 cells,"Wu, Yunyan; Sato, Fuyuki; Bhawal, Ujjal Kumar; Kawamoto, Takeshi; Fujimoto, Katsumi; Noshiro, Mitsuhide; Seino, Hiroko; Morohashi, Satoko; Kato, Yukio; Kijima, Hiroshi",BIOMEDICAL RESEARCH-TOKYO,APR 2012,2012,,,26.0,2.17,3.0,3.4
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.1002/term.460,Feasibility and limitations of the round robin test for assessment of in vitro chondrogenesis evaluation protocol in a tissue-engineered medical product,"Yokoi, Masako; Hattori, Koji; Narikawa, Koichi; Ohgushi, Hajime; Tadokoro, Mika; Hoshi, Kazuto; Takato, Tsuyoshi; Myoui, Akira; Nanno, Katsuhiko; Kato, Yukio; Kanawa, Masami; Sugawara, Katsura; Kobo, Tomoko; Ushida, Takashi",JOURNAL OF TISSUE ENGINEERING AND REGENERATIVE MEDICINE,JUL 2012,2012,,,2.0,0.17,0.333333333,0.4
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.1111/j.1365-2443.2011.01574.x,Regulation of basic helix-loop-helix transcription factors Dec1 and Dec2 by RORa and their roles in adipogenesis,"Ozaki, Noritsugu; Noshiro, Mitsuhide; Kawamoto, Takeshi; Nakashima, Ayumu; Honda, Kiyomasa; Fukuzaki-Dohi, Urara; Honma, Sato; Fujimoto, Katsumi; Tanimoto, Kotaro; Tanne, Kazuo; Kato, Yukio",GENES TO CELLS,FEB 2012,2012,,,15.0,1.25,2.333333333,2.2
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.1089/scd.2010.0279,Impact of Zinc Fingers and Homeoboxes 3 on the Regulation of Mesenchymal Stem Cell Osteogenic Differentiation,"Suehiro, Fumio; Nishimura, Masahiro; Kawamoto, Takeshi; Kanawa, Masami; Yoshizawa, Yuu; Murata, Hiroshi; Kato, Yukio",STEM CELLS AND DEVELOPMENT,SEP 2011,2011,,,14.0,1.08,0.0,0.4
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.1016/j.ejca.2011.02.025,"PERIOD1 (PER1) has anti-apoptotic effects, and PER3 has pro-apoptotic effects during cisplatin (CDDP) treatment in human gingival cancer CA9-22 cells","Sato, Fuyuki; Wu, Yunyan; Bhawal, Ujjal Kumar; Liu, Yang; Imaizumi, Tadaatsu; Morohashi, Satoko; Kato, Yukio; Kijima, Hiroshi",EUROPEAN JOURNAL OF CANCER,JUL 2011,2011,,,33.0,2.54,4.0,3.6
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.1002/path.2878,Basic helix-loop-helix transcription factor DEC1 negatively regulates cyclin D1,"Bhawal, Ujjal K.; Sato, Fuyuki; Arakawa, Yuki; Fujimoto, Katsumi; Kawamoto, Takeshi; Tanimoto, Keiji; Ito, Yumi; Sasahira, Tomonori; Sakurai, Takashi; Kobayashi, Masaru; Kashima, Isamu; Kijima, Hiroshi; Kuniyasu, Hiroki; Abiko, Yoshimitsu; Kato, Yukio; Sato, Sadao",JOURNAL OF PATHOLOGY,JUL 2011,2011,,,44.0,3.38,3.666666667,4.6
23390423,2011,2013,14900000,0,15401,3,BIO,1,10.3892/ijmm.2011.617,Basic helix-loop-helix transcription factors DEC1 and DEC2 regulate the paclitaxel-induced apoptotic pathway of MCF-7 human breast cancer cells,"Wu, Yunyan; Sato, Fuyuki; Bhawal, Ujjal Kumar; Kawamoto, Takeshi; Fujimoto, Katsumi; Noshiro, Mitsuhide; Morohashi, Satoko; Kato, Yukio; Kijima, Hiroshi",INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,APR 2011,2011,,,41.0,3.15,2.0,3.2
23390363,2011,2013,14900000,0,14401,3,BIO,1,10.1016/j.ijom.2011.10.027,Prolonged matrix metalloproteinase-3 high expression after cyclic compressive load on human synovial cells in three-dimensional cultured tissue,"Akamine, Y.; Kakudo, K.; Kondo, M.; Ota, K.; Muroi, Y.; Yoshikawa, H.; Nakata, K.",INTERNATIONAL JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,JUL 2012,2012,,,16.0,1.33,1.333333333,1.4
23390334,2011,2013,13500000,0,14401,3,BIO,1,10.1093/intimm/dxs158,IL-6 amplifier activation in epithelial regions of bronchi after allogeneic lung transplantation,"Lee, Jihye; Nakagiri, Tomoyuki; Kamimura, Daisuke; Harada, Masaya; Oto, Takahiro; Susaki, Yoshiyuki; Shintani, Yasushi; Inoue, Masayoshi; Miyoshi, Shinichiro; Morii, Eiichi; Hirano, Toshio; Murakami, Masaaki; Okumura, Meinoshin",INTERNATIONAL IMMUNOLOGY,MAY 2013,2013,,,30.0,2.73,2.0,2.4
23390334,2011,2013,13500000,0,14401,3,BIO,1,10.4049/jimmunol.1103613,"IL-6 Amplifier, NF-kappa B-Triggered Positive Feedback for IL-6 Signaling, in Grafts Is Involved in Allogeneic Rejection Responses","Lee, Jihye; Nakagiri, Tomoyuki; Oto, Takahiro; Harada, Masaya; Morii, Eiichi; Shintani, Yasushi; Inoue, Masayoshi; Iwakura, Yoichiro; Miyoshi, Shinichiro; Okumura, Meinoshin; Hirano, Toshio; Murakami, Masaaki",JOURNAL OF IMMUNOLOGY,AUG 15 2012,2012,,,41.0,3.42,3.666666667,3.6
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.2174/0929867321666140217124038,Peptide-Based Therapeutic Approaches for Treatment of the Polyglutamine Diseases,"Takeuchi, Toshihide; Popiel, H. Akiko; Futaki, Shiroh; Wada, Keiji; Nagai, Yoshitaka",CURRENT MEDICINAL CHEMISTRY,2014,2014,,,5.0,0.5,0.0,0.4
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1093/hmg/ddu055,"Identification of ter94, Drosophila VCP, as a strong modulator of motor neuron degeneration induced by knockdown of Caz, Drosophila FUS","Azuma, Yumiko; Tokuda, Takahiko; Shimamura, Mai; Kyotani, Akane; Sasayama, Hiroshi; Yoshida, Tomokatsu; Mizuta, Ikuko; Mizuno, Toshiki; Nakagawa, Masanori; Fujikake, Nobuhiro; Ueyama, Morio; Nagai, Yoshitaka; Yamaguchi, Masamitsu",HUMAN MOLECULAR GENETICS,JUL 2014,2014,,,31.0,3.1,2.333333333,4.4
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1371/journal.pone.0081313,Na+/H+ Exchangers Induce Autophagy in Neurons and Inhibit Polyglutamine-Induced Aggregate Formation,"Togashi, Kazuya; Wakatsuki, Shuji; Furuno, Akiko; Tokunaga, Shinji; Nagai, Yoshitaka; Araki, Toshiyuki",PLOS ONE,NOV 21 2013,2013,,,8.0,0.73,0.0,0.4
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1007/s13311-013-0184-7,Inhibition of Protein Misfolding/Aggregation Using Polyglutamine Binding Peptide QBP1 as a Therapy for the Polyglutamine Diseases,"Popiel, H. Akiko; Takeuchi, Toshihide; Burke, James R.; Strittmatter, Warren J.; Toda, Tatsushi; Wada, Keiji; Nagai, Yoshitaka",NEUROTHERAPEUTICS,JUL 2013,2013,,,24.0,2.18,2.0,1.8
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1111/jnc.12194,TDP-43 associates with stalled ribosomes and contributes to cell survival during cellular stress,"Higashi, Shinji; Kabuta, Tomohiro; Nagai, Yoshitaka; Tsuchiya, Yukihiro; Akiyama, Haruhiko; Wada, Keiji",JOURNAL OF NEUROCHEMISTRY,JUL 2013,2013,,,44.0,4.0,4.0,4.8
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1371/journal.pone.0051069,Hsp40 Gene Therapy Exerts Therapeutic Effects on Polyglutamine Disease Mice via a Non-Cell Autonomous Mechanism,"Popiel, H. Akiko; Takeuchi, Toshihide; Fujita, Hiromi; Yamamoto, Kazuhiro; Ito, Chiyomi; Yamane, Hiroshi; Muramatsu, Shin-ichi; Toda, Tatsushi; Wada, Keiji; Nagai, Yoshitaka",PLOS ONE,NOV 30 2012,2012,,,31.0,2.58,1.666666667,2.2
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1016/j.bbrc.2012.10.107,Calcium leak through ryanodine receptor is involved in neuronal death induced by mutant huntingtin,"Suzuki, Mari; Nagai, Yoshitaka; Wada, Keiji; Koike, Tatsuro",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,DEC 7 2012,2012,,,35.0,2.92,2.333333333,2.6
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1371/journal.pone.0039483,Knockdown of the Drosophila Fused in Sarcoma (FUS) Homologue Causes Deficient Locomotive Behavior and Shortening of Motoneuron Terminal Branches,"Sasayama, Hiroshi; Shimamura, Mai; Tokuda, Takahiko; Azuma, Yumiko; Yoshida, Tomokatsu; Mizuno, Toshiki; Nakagawa, Masanori; Fujikake, Nobuhiro; Nagai, Yoshitaka; Yamaguchi, Masamitsu",PLOS ONE,JUN 19 2012,2012,,,56.0,4.67,4.666666667,4.2
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1016/j.neuint.2011.05.012,Parkinson's disease-associated mutations in alpha-synuclein and UCH-L1 inhibit the unconventional secretion of UCH-L1,"Konya, Chiho; Hatanaka, Yusuke; Fujiwara, Yuuki; Uchida, Kenko; Nagai, Yoshitaka; Wada, Keiji; Kabuta, Tomohiro",NEUROCHEMISTRY INTERNATIONAL,AUG 2011,2011,,,7.0,0.54,0.333333333,0.6
23390237,2011,2013,14700000,0,382793,3,BIO,8,10.1038/jhg.2011.14,Genetic and clinical analysis in a Chinese parkinsonism-predominant spinocerebellar ataxia type 2 family,"Sun, Hao; Satake, Wataru; Zhang, Changjun; Nagai, Yoshitaka; Tian, Youyong; Fu, Shouzhi; Yu, Jiankun; Qian, Yaping; Qian, Yuan; Chu, Jiayou; Toda, Tatsushi",JOURNAL OF HUMAN GENETICS,APR 2011,2011,,,7.0,0.54,0.0,0.4
23380150,2011,2013,14900000,0,17102,3,BIO,1,10.1016/j.scienta.2012.09.022,Chlorophyll a fluorescence OJIP transient as a tool to characterize and evaluate response to heat and chilling stress in tomato leaf and fruit,"Zushi, Kazufumi; Kajiwara, Shingo; Matsuzoe, Naotaka",SCIENTIA HORTICULTURAE,DEC 4 2012,2012,,,97.0,8.08,1.333333333,4.0
23380150,2011,2013,14900000,0,17102,3,BIO,1,10.2478/s11756-013-0256-5,"Soil moisture variability on a steep slope near a ridge in a forested mountain range, Shikoku, Japan: a model study","Mori, Makito; Nagai, Hirotaka; Ogata, Tsuneo; Yasutake, Daisuke; Kitano, Masaharu",BIOLOGIA,DEC 2013,2013,,,4.0,0.36,1.0,0.6
23380150,2011,2013,14900000,0,17102,3,BIO,1,10.2478/s11756-013-0255-6,Transpiration integrated model for root ion absorption under salinized condition,"Nomiyama, Ryosuke; Yasutake, Daisuke; Sago, Yuki; Kitano, Masaharu",BIOLOGIA,DEC 2013,2013,,,7.0,0.64,1.0,0.8
22390364,2010,2012,15100000,0,14401,3,BIO,1,10.1016/j.bone.2011.04.003,The small molecule harmine regulates NFATc1 and Id2 expression in osteoclast progenitor cells,"Egusa, Hiroshi; Doi, Masanori; Saeki, Makio; Fukuyasu, Sho; Akashi, Yoshihiro; Yokota, Yoshifumi; Yatani, Hirofumi; Kamisaki, Yoshinori",BONE,AUG 2011,2011,,,34.0,2.62,0.666666667,1.2
22390364,2010,2012,15100000,0,14401,3,BIO,1,10.1016/j.bbrc.2010.12.071,RPAP3 enhances cytotoxicity of doxorubicin by impairing NF-kappa B pathway,"Shimada, Kana; Saeki, Makio; Egusa, Hiroshi; Fukuyasu, Sho; Yura, Yoshiaki; Iwai, Kazuhiro; Kamisaki, Yoshinori",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,JAN 28 2011,2011,,,7.0,0.54,1.333333333,0.8
22390364,2010,2012,15100000,0,14401,3,BIO,1,10.1016/j.bbrc.2010.11.031,"PIH1D1, a subunit of R2TP complex, inhibits doxorubicin-induced apoptosis","Inoue, Mika; Saeki, Makio; Egusa, Hiroshi; Niwa, Hitoshi; Kamisaki, Yoshinori",BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,DEC 17 2010,2010,,,17.0,1.21,1.333333333,1.8
23370063,2011,2013,15600000,0,22604,3,BIO,2,10.1093/jb/mvs149,BAG6/BAT3: emerging roles in quality control for nascent polypeptides,"Kawahara, Hiroyuki; Minami, Ryosuke; Yokota, Naoto",JOURNAL OF BIOCHEMISTRY,FEB 2013,2013,,,52.0,4.73,6.0,5.4
23370063,2011,2013,15600000,0,22604,3,BIO,2,10.1371/journal.pone.0018638,A Novel Signaling Pathway Mediated by the Nuclear Targeting of C-Terminal Fragments of Mammalian Patched 1,"Kagawa, Hiroki; Shino, Yuka; Kobayashi, Daigo; Demizu, Syunsuke; Shimada, Masumi; Ariga, Hiroyoshi; Kawahara, Hiroyuki",PLOS ONE,APR 13 2011,2011,,,14.0,1.08,1.333333333,1.2
23370063,2011,2013,15600000,0,22604,3,BIO,2,10.1111/j.1471-4159.2011.07222.x,"Calpastatin, an endogenous calpain-inhibitor protein, regulates the cleavage of the Cdk5 activator p35 to p25","Sato, Ko; Minegishi, Seiji; Takano, Jiro; Plattner, Florian; Saito, Taro; Asada, Akiko; Kawahara, Hiroyuki; Iwata, Nobuhisa; Saido, Takaomi C.; Hisanaga, Shin-ichi",JOURNAL OF NEUROCHEMISTRY,MAY 2011,2011,,,25.0,1.92,3.0,2.8
23390296,2011,2013,15200000,0,11301,3,BIO,1,10.1007/s12149-013-0793-6,Characterization of lipid-rich adrenal tumors by FDG PET/CT: Are they hormone-secreting or not?,"Takanami, Kentaro; Kaneta, Tomohiro; Morimoto, Ryo; Satoh, Fumitoshi; Nakamura, Yasuhiro; Takase, Kei; Takahashi, Shoki",ANNALS OF NUCLEAR MEDICINE,FEB 2014,2014,,,8.0,0.8,1.333333333,1.2
23390296,2011,2013,15200000,0,11301,3,BIO,1,10.1210/jc.2010-2785,18-Oxocortisol Measurement in Adrenal Vein Sampling as a Biomarker for Subclassifying Primary Aldosteronism,"Nakamura, Yasuhiro; Satoh, Fumitoshi; Morimoto, Ryo; Kudo, Masataka; Takase, Kei; Gomez-Sanchez, Celso E.; Honma, Seijiro; Okuyama, Mitsunobu; Yamashita, Kouwa; Rainey, William E.; Sasano, Hironobu; Ito, Sadayoshi",JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,AUG 2011,2011,,,59.0,4.54,3.0,5.0
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1261/rna.033217.112,Malat1 is not an essential component of nuclear speckles in mice,"Nakagawa, Shinichi; Ip, Joanna Y.; Shioi, Go; Tripathi, Vidisha; Zong, Xinying; Hirose, Tetsuro; Prasanth, Kannanganattu V.",RNA,AUG 2012,2012,,,256.0,21.33,19.66666667,19.8
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1083/jcb.201011110,Paraspeckles are subpopulation-specific nuclear bodies that are not essential in mice,"Nakagawa, Shinichi; Naganuma, Takao; Shioi, Go; Hirose, Tetsuro",JOURNAL OF CELL BIOLOGY,APR 4 2011,2011,,,214.0,16.46,12.66666667,14.6
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1111/j.1365-2443.2011.01502.x,Competition between a noncoding exon and introns: Gomafu contains tandem UACUAAC repeats and associates with splicing factor-1,"Tsuiji, Hitomi; Yoshimoto, Rei; Hasegawa, Yuko; Furuno, Masaaki; Yoshida, Minoru; Nakagawa, Shinichi",GENES TO CELLS,MAY 2011,2011,,,113.0,8.69,5.0,8.2
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1016/j.bbagrm.2013.10.009,Nuclear IncRNAs as epigenetic regulators-Beyond skepticism,"Nakagawa, Shinichi; Kageyama, Yuji",BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS,MAR 2014,2014,,,54.0,5.4,5.666666667,5.8
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1007/s00018-012-0973-x,Paraspeckle nuclear bodies-useful uselessness?,"Nakagawa, Shinichi; Hirose, Tetsuro",CELLULAR AND MOLECULAR LIFE SCIENCES,SEP 2012,2012,,,70.0,5.83,6.0,8.0
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1016/j.tcb.2011.02.001,eXIST with matrix-associated proteins,"Nakagawa, Shinichi; Prasanth, Kannanganattu V.",TRENDS IN CELL BIOLOGY,JUN 2011,2011,,,13.0,1.0,1.0,1.4
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1038/nsmb.2782,Gathering around Firre,"Nakagawa, Shinichi; Hirano, Tatsuya",NATURE STRUCTURAL & MOLECULAR BIOLOGY,MAR 2014,2014,,,7.0,0.7,0.666666667,0.8
23370093,2011,2013,15200000,0,82401,3,BIO,10,10.1038/emboj.2012.251,Alternative 3 '-end processing of long noncoding RNA initiates construction of nuclear paraspeckles,"Naganuma, Takao; Nakagawa, Shinichi; Tanigawa, Akie; Sasaki, Yasnory F.; Goshima, Naoki; Hirose, Tetsuro",EMBO JOURNAL,OCT 17 2012,2012,,,264.0,22.0,9.0,13.2
22390185,2010,2012,14400000,0,14301,3,BIO,1,10.1016/j.clinthera.2012.07.007,"Efficacy and Safety Profile of Exenatide Once Weekly Compared With Insulin Once Daily in Japanese Patients With Type 2 Diabetes Treated With Oral Antidiabetes Drug(s): Results From a 26-Week, Randomized, Open-Label, Parallel-Group, Multicenter, Noninferiority Study","Inagaki, Nobuya; Atsumi, Yoshihito; Oura, Tomonori; Saito, Hitoshi; Imaoka, Takeshi",CLINICAL THERAPEUTICS,SEP 2012,2012,,,68.0,5.67,3.0,7.2
22390185,2010,2012,14400000,0,14301,3,BIO,1,10.1111/dom.12110,"Linagliptin provides effective, well-tolerated add-on therapy to pre-existing oral antidiabetic therapy over 1year in Japanese patients with type 2 diabetes","Inagaki, N.; Watada, H.; Murai, M.; Kagimura, T.; Gong, Y.; Patel, S.; Woerle, H. -J.",DIABETES OBESITY & METABOLISM,SEP 2013,2013,,,28.0,2.55,4.333333333,3.4
22390185,2010,2012,14400000,0,14301,3,BIO,1,10.1016/j.ymgme.2013.02.010,Exome sequencing identifies a new candidate mutation for susceptibility to diabetes in a family with highly aggregated type 2 diabetes,"Tanaka, Daisuke; Nagashima, Kazuaki; Sasaki, Mayumi; Funakoshi, Shogo; Kondo, Yasushi; Yasuda, Koichiro; Koizumi, Akio; Inagaki, Nobuya",MOLECULAR GENETICS AND METABOLISM,MAY 2013,2013,,,11.0,1.0,1.666666667,1.6
22390185,2010,2012,14400000,0,14301,3,BIO,1,10.1016/j.clnu.2012.11.017,A new equation to estimate basal energy expenditure of patients with diabetes,"Ikeda, Kaori; Fujimoto, Shimpei; Goto, Masashi; Yamada, Chizumi; Hamasaki, Akihiro; Ida, Megumi; Nagashima, Kazuaki; Shide, Kenichiro; Kawamura, Takashi; Inagaki, Nobuya",CLINICAL NUTRITION,OCT 2013,2013,,,20.0,1.82,1.0,1.2
22390185,2010,2012,14400000,0,14301,3,BIO,1,10.1111/j.1432-2277.2011.01271.x,Three-dimensional ex vivo imaging and analysis of intraportal islet transplants,"Fujimoto, Hiroyuki; Toyoda, Kentaro; Okitsu, Teru; Liu, Xibao; Mukai, Eri; Zhuang, Xiaotong; Uemoto, Shinji; Mochizuki, Naoki; Inagaki, Nobuya",TRANSPLANT INTERNATIONAL,AUG 2011,2011,,,1.0,0.08,0.333333333,0.2
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1007/s00412-014-0460-2,Chromatin as dynamic 10-nm fibers,"Maeshima, Kazuhiro; Imai, Ryosuke; Tamura, Sachiko; Nozaki, Tadasu",CHROMOSOMA,JUN 2014,2014,,,123.0,12.3,15.66666667,15.2
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1508/cytologia.79.1,Technical note Single Nucleosome Imaging in Living Human Cells,"Nozaki, Tadasu; Imai, Ryosuke; Tamura, Sachiko; Maeshima, Kazuhiro",CYTOLOGIA,MAR 2014,2014,,,4.0,0.4,0.666666667,0.6
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1038/oncsis.2014.6,Lamin B2 prevents chromosome instability by ensuring proper mitotic chromosome segregation,"Kuga, T.; Nie, H.; Kazami, T.; Satoh, M.; Matsushita, K.; Nomura, F.; Maeshima, K.; Nakayama, Y.; Tomonaga, T.",ONCOGENESIS,MAR 2014,2014,,,27.0,2.7,1.666666667,2.0
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1021/ja406737n,Development of a New Method for Synthesis of Tandem Hairpin Pyrrole-Imidazole Polyamide Probes Targeting Human Telomeres,"Kawamoto, Yusuke; Bando, Toshikazu; Kamada, Fukumi; Li, Yue; Hashiya, Kaori; Maeshima, Kazuhiro; Sugiyama, Hiroshi",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,NOV 6 2013,2013,,,35.0,3.18,4.666666667,4.4
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1371/journal.pone.0075622,Chromatin Compaction Protects Genomic DNA from Radiation Damage,"Takata, Hideaki; Hanafusa, Tomo; Mori, Toshiaki; Shimura, Mari; Iida, Yutaka; Ishikawa, Kenichi; Yoshikawa, Kenichi; Yoshikawa, Yuko; Maeshima, Kazuhiro",PLOS ONE,OCT 9 2013,2013,,,130.0,11.82,4.0,6.2
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.4161/nucl.26053,Flexible and dynamic nucleosome fiber in living mammalian cells,"Nozaki, Tadasu; Kaizu, Kazunari; Pack, Chan-Gi; Tamura, Sachiko; Tani, Tomomi; Hihara, Saera; Nagai, Takeharu; Takahashi, Koichi; Maeshima, Kazuhiro",NUCLEUS,SEP-OCT 2013,2013,,,33.0,3.0,3.0,4.2
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1016/j.celrep.2012.11.008,Local Nucleosome Dynamics Facilitate Chromatin Accessibility in Living Mammalian Cells,"Hihara, Saera; Pack, Chan-Gi; Kaizu, Kazunari; Tani, Tomomi; Hanafusa, Tomo; Nozaki, Tadasu; Takemoto, Satoko; Yoshimi, Tomohiko; Yokota, Hideo; Imamoto, Naoko; Sako, Yasushi; Kinjo, Masataka; Takahashi, Koichi; Nagai, Takeharu; Maeshima, Kazuhiro",CELL REPORTS,DEC 2012,2012,,,116.0,9.67,6.666666667,8.6
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.4161/nucl.21222,Chromosomes without a 30-nm chromatin fiber,"Joti, Yasumasa; Hikima, Takaaki; Nishino, Yoshinori; Kamada, Fukumi; Hihara, Saera; Takata, Hideaki; Ishikawa, Tetsuya; Maeshima, Kazuhiro",NUCLEUS,SEP-OCT 2012,2012,,,93.0,7.75,6.666666667,8.2
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1038/emboj.2012.35,Human mitotic chromosomes consist predominantly of irregularly folded nucleosome fibres without a 30-nm chromatin structure,"Nishino, Yoshinori; Eltsov, Mikhail; Joti, Yasumasa; Ito, Kazuki; Takata, Hideaki; Takahashi, Yukio; Hihara, Saera; Frangakis, Achilleas S.; Imamoto, Naoko; Ishikawa, Tetsuya; Maeshima, Kazuhiro",EMBO JOURNAL,APR 4 2012,2012,,,211.0,17.58,17.66666667,18.8
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1242/jcs.090837,The integrator complex is required for integrity of Cajal bodies,"Takata, Hideaki; Nishijima, Hitoshi; Maeshima, Kazuhiro; Shibahara, Kei-ichi",JOURNAL OF CELL SCIENCE,JAN 1 2012,2012,,,27.0,2.25,3.0,2.8
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1038/nsmb.1878,Nuclear pore formation but not nuclear growth is governed by cyclin-dependent kinases (Cdks) during interphase,"Maeshima, Kazuhiro; Iino, Haruki; Hihara, Saera; Funakoshi, Tomoko; Watanabe, Ai; Nishimura, Masaomi; Nakatomi, Reiko; Yahata, Kazuhide; Imamoto, Fumio; Hashikawa, Tsutomu; Yokota, Hideo; Imamoto, Naoko",NATURE STRUCTURAL & MOLECULAR BIOLOGY,SEP 2010,2010,,,73.0,5.21,4.0,5.0
23370078,2011,2014,15500000,0,63801,4,BIO,5,10.1016/j.plrev.2011.01.005,Irregular folding of nucleosomes in the cell Comment on Cracking the chromatin code: Precise rule of nucleosome positioning by Edward N. Trifonov,"Takata, Hideaki; Maeshima, Kazuhiro",PHYSICS OF LIFE REVIEWS,MAR 2011,2011,,,3.0,0.23,0.666666667,0.6
22390285,2010,2012,15100000,0,10101,3,BIO,1,10.1002/jbm.a.33248,Repair of articular cartilage defects with a novel injectable in situ forming material in a canine model,"Igarashi, Tatsuya; Iwasaki, Norimasa; Kawamura, Daisuke; Kasahara, Yasuhiko; Tsukuda, Yukinori; Ohzawa, Nobuo; Ito, Masayuki; Izumisawa, Yasuharu; Minami, Akio",JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,JAN 2012,2012,,,21.0,1.75,2.0,1.8
22390285,2010,2012,15100000,0,10101,3,BIO,1,10.1089/ten.tea.2011.0380,Repair of Rabbit Osteochondral Defects by an Acellular Technique with an Ultrapurified Alginate Gel Containing Stromal Cell-Derived Factor-1,"Sukegawa, Atsushi; Iwasaki, Norimasa; Kasahara, Yasuhiko; Onodera, Tomohiro; Igarashi, Tatsuya; Minami, Akio",TISSUE ENGINEERING PART A,MAY 2012,2012,,,46.0,3.83,2.666666667,4.6
22370039,2010,2012,14600000,0,14401,3,BIO,1,10.1016/j.celrep.2012.06.009,Higher-Order Architecture of Cell Adhesion Mediated by Polymorphic Synaptic Adhesion Molecules Neurexin and Neuroligin,"Tanaka, Hiroki; Miyazaki, Naoyuki; Matoba, Kyoko; Nogi, Terukazu; Iwasaki, Kenji; Takagi, Junichi",CELL REPORTS,JUL 2012,2012,,,42.0,3.5,4.333333333,4.2
22370039,2010,2012,14600000,0,14401,3,BIO,1,10.1083/jcb.201111077,Crystal structure of alpha 5 beta 1 integrin ectodomain: Atomic details of the fibronectin receptor,"Nagae, Masamichi; Re, Suyong; Mihara, Emiko; Nogi, Terukazu; Sugita, Yuji; Takagi, Junichi",JOURNAL OF CELL BIOLOGY,APR 2 2012,2012,,,157.0,13.08,12.66666667,13.2
22370039,2010,2012,14600000,0,14401,3,BIO,1,10.1371/journal.pone.0019411,Structural Basis for Variant-Specific Neuroligin-Binding by alpha-Neurexin,"Tanaka, Hiroki; Nogi, Terukazu; Yasui, Norihisa; Iwasaki, Kenji; Takagi, Junichi",PLOS ONE,APR 28 2011,2011,,,16.0,1.23,2.666666667,1.8
22370039,2010,2012,14600000,0,14401,3,BIO,1,10.1038/nature09473,Structural basis for semaphorin signalling through the plexin receptor,"Nogi, Terukazu; Yasui, Norihisa; Mihara, Emiko; Matsunaga, Yukiko; Noda, Masanori; Yamashita, Naoya; Toyofuku, Toshihiko; Uchiyama, Susumu; Goshima, Yoshio; Kumanogoh, Atsushi; Takagi, Junichi",NATURE,OCT 28 2010,2010,,,116.0,8.29,8.333333333,9.2
