awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,doi
24591385,2012,2015,4100000,1,13101,4,770,1,10.1016/j.canlet.2012.10.016
24591385,2012,2015,4100000,1,13101,4,770,1,10.1002/hon.2034
24591385,2012,2015,4100000,1,13101,4,770,1,10.1016/j.leukres.2012.09.002
24591385,2012,2015,4100000,1,13101,4,770,1,10.7150/ijms.4655
24590825,2012,2014,4100000,1,80106,3,770,9,10.7883/yoken.67.479
24590825,2012,2014,4100000,1,80106,3,770,9,10.7883/yoken.67.311
24590825,2012,2014,4100000,1,80106,3,770,9,10.1007/s00705-012-1422-8
24590825,2012,2014,4100000,1,80106,3,770,9,10.1007/s00705-012-1535-0
24580042,2012,2014,4100000,1,15201,3,770,1,10.2503/jjshs1.82.263
24580042,2012,2014,4100000,1,15201,3,770,1,10.2503/jjshs1.ch-030
24592642,2012,2014,2600000,1,32607,3,770,3,10.1016/j.jcrs.2014.03.028
24592642,2012,2014,2600000,1,32607,3,770,3,10.1136/bjophthalmol-2014-305612
24592642,2012,2014,2600000,1,32607,3,770,3,10.1097/ico.0000000000000088
24592642,2012,2014,2600000,1,32607,3,770,3,10.1371/journal.pone.0066846
24592642,2012,2014,2600000,1,32607,3,770,3,10.1016/j.ajo.2014.03.010
24590561,2012,2014,4200000,1,33916,3,770,3,10.1371/journal.pone.0124965
24590561,2012,2014,4200000,1,33916,3,770,3,10.1016/j.vetmic.2014.09.033
24590561,2012,2014,4200000,1,33916,3,770,3,10.1016/j.meegid.2014.08.002
24590561,2012,2014,4200000,1,33916,3,770,3,10.1016/j.jviromet.2013.10.023
24590561,2012,2014,4200000,1,33916,3,770,3,10.1155/2013/197163
24590561,2012,2014,4200000,1,33916,3,770,3,10.1111/1348-0421.12071
24590561,2012,2014,4200000,1,33916,3,770,3,10.1099/vir.0.051011-0
24590561,2012,2014,4200000,1,33916,3,770,3,10.1016/j.coviro.2012.06.001
24570208,2012,2014,4300000,1,12601,3,770,1,10.1128/mcb.00582-14
24570208,2012,2014,4300000,1,12601,3,770,1,10.3390/biom4030662
24570208,2012,2014,4300000,1,12601,3,770,1,10.1016/j.bbrc.2014.06.119
24570208,2012,2014,4300000,1,12601,3,770,1,10.1016/j.jbior.2013.09.010
24570208,2012,2014,4300000,1,12601,3,770,1,10.1038/ncomms3234
24590178,2012,2014,4100000,1,11301,3,770,1,10.1016/j.jpba.2015.03.035
24590178,2012,2014,4100000,1,11301,3,770,1,10.2463/mrms.2012-0076
24590178,2012,2014,4100000,1,11301,3,770,1,10.1620/tjem.227.217
24590355,2012,2014,4100000,1,16201,3,770,1,10.1016/j.phrs.2014.04.001
24590355,2012,2014,4100000,1,16201,3,770,1,10.1016/j.bbalip.2015.01.002
24590355,2012,2014,4100000,1,16201,3,770,1,10.1016/j.bbalip.2013.08.017
24590355,2012,2014,4100000,1,16201,3,770,1,10.1074/jbc.m112.368712
24590355,2012,2014,4100000,1,16201,3,770,1,10.2174/1871527311312010005
24590355,2012,2014,4100000,1,16201,3,770,1,10.1111/febs.12152
24590905,2012,2014,3900000,1,134438,3,770,3,10.1155/2015/620785
24590905,2012,2014,3900000,1,134438,3,770,3,10.1089/acm.2011.0433
24590905,2012,2014,3900000,1,134438,3,770,3,10.1136/acupmed-2012-010177
24580088,2012,2015,4300000,1,10101,4,770,1,10.2503/hortj.mi-058
24580088,2012,2015,4300000,1,10101,4,770,1,10.1186/s40064-015-1562-x
24580088,2012,2015,4300000,1,10101,4,770,1,10.1371/journal.pone.0149078
24580088,2012,2015,4300000,1,10101,4,770,1,10.4161/psb.29277
24580088,2012,2015,4300000,1,10101,4,770,1,10.1080/00380768.2014.922035
24580088,2012,2015,4300000,1,10101,4,770,1,10.1093/jxb/eru455
24580088,2012,2015,4300000,1,10101,4,770,1,10.1021/jf5058777
24580088,2012,2015,4300000,1,10101,4,770,1,10.1016/j.jplph.2013.09.012
24580088,2012,2015,4300000,1,10101,4,770,1,10.1111/pce.12124
24580088,2012,2015,4300000,1,10101,4,770,1,10.1139/cjb-2013-0298
24580088,2012,2015,4300000,1,10101,4,770,1,10.1104/pp.113.222893
24580088,2012,2015,4300000,1,10101,4,770,1,10.1021/pr400614n
24580088,2012,2015,4300000,1,10101,4,770,1,10.1021/jf3039132
24580088,2012,2015,4300000,1,10101,4,770,1,10.1021/jf3024744
24591954,2012,2014,4000000,1,17701,3,770,1,10.1245/s10434-014-3600-2
24591954,2012,2014,4000000,1,17701,3,770,1,10.3892/or.2014.3062
24591954,2012,2014,4000000,1,17701,3,770,1,10.1245/s10434-014-3688-4
24591954,2012,2014,4000000,1,17701,3,770,1,10.1186/s12885-015-1008-4
24591954,2012,2014,4000000,1,17701,3,770,1,10.1007/s00595-013-0580-y
24591954,2012,2014,4000000,1,17701,3,770,1,10.1007/s10147-012-0383-y
24591954,2012,2014,4000000,1,17701,3,770,1,10.1007/s12032-013-0701-x
24591954,2012,2014,4000000,1,17701,3,770,1,10.1245/s10434-012-2796-2
24591954,2012,2014,4000000,1,17701,3,770,1,10.9738/cc164.1
24592561,2012,2015,4200000,1,32622,4,770,3,10.3109/00016489.2011.622292
24593009,2012,2014,4200000,1,32650,3,770,3,10.1016/j.ajoms.2012.12.007
24593009,2012,2014,4200000,1,32650,3,770,3,10.1016/j.ajoms.2013.02.012
24592626,2012,2014,4100000,1,14301,3,770,1,10.1016/j.ajo.2015.01.018
24592626,2012,2014,4100000,1,14301,3,770,1,10.1186/1478-4491-13-5
24592626,2012,2014,4100000,1,14301,3,770,1,10.1167/iovs.14-14610
24592626,2012,2014,4100000,1,14301,3,770,1,10.1007/s10384-014-0335-3
24592626,2012,2014,4100000,1,14301,3,770,1,10.1167/iovs.14-14059
24592626,2012,2014,4100000,1,14301,3,770,1,10.1016/j.ajo.2014.01.018
24592626,2012,2014,4100000,1,14301,3,770,1,10.1111/1346-8138.12360
24592626,2012,2014,4100000,1,14301,3,770,1,10.1371/journal.pone.0077045
24592626,2012,2014,4100000,1,14301,3,770,1,10.1016/j.ajo.2013.06.036
24592626,2012,2014,4100000,1,14301,3,770,1,10.4172/2167-1168.s5-008
24592626,2012,2014,4100000,1,14301,3,770,1,10.1007/s10384-013-0238-8
24592626,2012,2014,4100000,1,14301,3,770,1,10.1097/iae.0b013e31826b0bbe
24592626,2012,2014,4100000,1,14301,3,770,1,10.1016/j.ajo.2012.01.010
24592626,2012,2014,4100000,1,14301,3,770,1,10.1007/s00417-012-2022-8
24592626,2012,2014,4100000,1,14301,3,770,1,10.1016/j.ajo.2012.03.042
24592626,2012,2014,4100000,1,14301,3,770,1,10.1007/s10384-012-0191-y
24570200,2012,2014,4300000,1,32670,3,770,3,10.1074/jbc.m113.492504
24591632,2012,2015,4100000,1,22604,4,770,2,10.1002/9780470027318.a9417
24591632,2012,2015,4100000,1,22604,4,770,2,10.1038/jid.2013.199
24590072,2012,2014,4100000,1,10101,3,770,1,10.1093/intimm/dxt062
24590072,2012,2014,4100000,1,10101,3,770,1,10.4049/jimmunol.1300886
24590072,2012,2014,4100000,1,10101,3,770,1,10.1002/eji.201344239
24590072,2012,2014,4100000,1,10101,3,770,1,10.1074/jbc.m114.553610
24590072,2012,2014,4100000,1,10101,3,770,1,10.1371/journal.pone.0116210
24590072,2012,2014,4100000,1,10101,3,770,1,10.4049/jimmunol.1300501
24590072,2012,2014,4100000,1,10101,3,770,1,10.1074/jbc.m113.485847
24590072,2012,2014,4100000,1,10101,3,770,1,10.1093/rheumatology/ket371
24590072,2012,2014,4100000,1,10101,3,770,1,10.4049/jimmunol.1103467
24591113,2012,2014,4100000,1,14101,3,770,1,10.1097/cad.0000000000000128
24591113,2012,2014,4100000,1,14101,3,770,1,10.3892/ijo.2014.2445
24591113,2012,2014,4100000,1,14101,3,770,1,10.1371/journal.pone.0104479
24591113,2012,2014,4100000,1,14101,3,770,1,10.1016/j.ijcard.2014.10.083
24591113,2012,2014,4100000,1,14101,3,770,1,10.1096/fj.12-217018
24591113,2012,2014,4100000,1,14101,3,770,1,10.1093/jb/mvt008
24591113,2012,2014,4100000,1,14101,3,770,1,10.1016/j.jccase.2013.08.010
24591113,2012,2014,4100000,1,14101,3,770,1,10.1016/j.jccase.2012.12.001
24591113,2012,2014,4100000,1,14101,3,770,1,10.1016/j.jccase.2012.12.008
24593160,2012,2014,2800000,1,17701,3,770,1,10.1111/ger.12073
24593160,2012,2014,2800000,1,17701,3,770,1,10.1111/ger.12008
24590973,2012,2014,4100000,1,14401,3,770,1,10.1111/jvh.12151
24590973,2012,2014,4100000,1,14401,3,770,1,10.1016/j.cgh.2013.11.033
24590973,2012,2014,4100000,1,14401,3,770,1,10.1007/s00535-012-0657-1
24590973,2012,2014,4100000,1,14401,3,770,1,10.1074/jbc.m112.443093
24590973,2012,2014,4100000,1,14401,3,770,1,10.1016/j.bbrc.2013.06.051
24590973,2012,2014,4100000,1,14401,3,770,1,10.1002/ijc.28118
24590973,2012,2014,4100000,1,14401,3,770,1,10.1016/j.jhep.2012.01.027
24590973,2012,2014,4100000,1,14401,3,770,1,10.1002/ijc.27580
24590973,2012,2014,4100000,1,14401,3,770,1,10.1038/cdd.2012.88
24590973,2012,2014,4100000,1,14401,3,770,1,10.1016/j.virol.2012.07.002
24590973,2012,2014,4100000,1,14401,3,770,1,10.1016/j.ajpath.2012.08.038
24592648,2012,2014,4100000,1,32612,3,770,3,10.1097/iae.0000000000000382
24592648,2012,2014,4100000,1,32612,3,770,3,10.1097/opx.0000000000000317
24592648,2012,2014,4100000,1,32612,3,770,3,10.1155/2014/187929
24592648,2012,2014,4100000,1,32612,3,770,3,10.1136/bjophthalmol-2013-304670
24592648,2012,2014,4100000,1,32612,3,770,3,10.1167/iovs.13-13035
24592648,2012,2014,4100000,1,32612,3,770,3,10.1097/iae.0b013e3182a0e477
24592648,2012,2014,4100000,1,32612,3,770,3,10.1111/aos.12060
24592648,2012,2014,4100000,1,32612,3,770,3,10.1001/archopthalmol.2011.1368
24580202,2012,2014,4200000,1,32682,3,770,3,10.1080/09168451.2014.877825
24580202,2012,2014,4200000,1,32682,3,770,3,10.1089/jmf.2012.2311
24590166,2012,2015,4000000,1,34428,4,770,3,10.1248/bpb.b14-00373
24590166,2012,2015,4000000,1,34428,4,770,3,10.2220/biomedres.33.63
24590166,2012,2015,4000000,1,34428,4,770,3,10.2220/biomedres.33.201
24590055,2012,2014,4100000,1,23803,3,770,2,10.1016/j.aca.2013.12.016
24590055,2012,2014,4100000,1,23803,3,770,2,10.1021/ac403315h
24590055,2012,2014,4100000,1,23803,3,770,2,10.1007/s00216-014-7637-7
24590055,2012,2014,4100000,1,23803,3,770,2,10.1007/s00216-014-8275-9
24590055,2012,2014,4100000,1,23803,3,770,2,10.1016/j.jchromb.2014.10.022
24590055,2012,2014,4100000,1,23803,3,770,2,10.1016/j.chroma.2013.03.019
24590055,2012,2014,4100000,1,23803,3,770,2,10.1016/j.aca.2013.02.026
24590055,2012,2014,4100000,1,23803,3,770,2,10.1021/ac402526c
24590055,2012,2014,4100000,1,23803,3,770,2,10.1002/jssc.201300083
24590055,2012,2014,4100000,1,23803,3,770,2,10.1038/srep02364
24590055,2012,2014,4100000,1,23803,3,770,2,10.1007/s00216-012-6320-0
24590055,2012,2014,4100000,1,23803,3,770,2,10.1002/jssc.201200091
24570097,2012,2016,4400000,1,13101,5,770,1,10.1007/s10265-017-0945-1
24570097,2012,2016,4400000,1,13101,5,770,1,10.1073/pnas.1621409114
24570097,2012,2016,4400000,1,13101,5,770,1,10.1080/14772019.2016.1274343
24570097,2012,2016,4400000,1,13101,5,770,1,10.1139/cjb-2016-0039
24570097,2012,2016,4400000,1,13101,5,770,1,10.1111/nph.13871
24570097,2012,2016,4400000,1,13101,5,770,1,10.1086/683060
24591465,2012,2014,4100000,1,17102,3,770,1,10.3109/14397595.2013.852838
24591465,2012,2014,4100000,1,17102,3,770,1,10.1016/j.crad.2014.03.008
24591465,2012,2014,4100000,1,17102,3,770,1,10.1186/s13075-015-0547-z
24591465,2012,2014,4100000,1,17102,3,770,1,10.3899/jrheum.140665
24591465,2012,2014,4100000,1,17102,3,770,1,10.1097/mib.0b013e318280b169
24591465,2012,2014,4100000,1,17102,3,770,1,10.1007/s10165-012-0709-7
24591465,2012,2014,4100000,1,17102,3,770,1,10.1007/s10165-012-0735-5
24591465,2012,2014,4100000,1,17102,3,770,1,10.1007/s10165-012-0737-3
24591465,2012,2014,4100000,1,17102,3,770,1,10.1186/ar4087
24591465,2012,2014,4100000,1,17102,3,770,1,10.1182/blood-2011-04-351965
24591465,2012,2014,4100000,1,17102,3,770,1,10.1097/maj.0b013e31822bdb65
24592333,2012,2014,4000000,1,14101,3,770,1,10.1186/s40560-014-0057-0
24592333,2012,2014,4000000,1,14101,3,770,1,10.1007/s00540-015-2015-y
24592333,2012,2014,4000000,1,14101,3,770,1,10.1371/journal.pone.0118655
24592333,2012,2014,4000000,1,14101,3,770,1,10.1152/ajplung.00129.2014
24592333,2012,2014,4000000,1,14101,3,770,1,10.1016/b978-0-12-800254-4.00016-7
24592333,2012,2014,4000000,1,14101,3,770,1,10.1155/2014/808096
24592333,2012,2014,4000000,1,14101,3,770,1,10.1007/s00540-013-1663-z
24580366,2012,2014,4300000,1,12501,3,770,1,10.2183/pjab.89.447
24591269,2012,2014,4100000,1,17401,3,770,1,10.1159/000355531
24591269,2012,2014,4100000,1,17401,3,770,1,10.1016/j.clineuro.2014.07.008
24591269,2012,2014,4100000,1,17401,3,770,1,10.1016/j.jns.2014.08.009
24591269,2012,2014,4100000,1,17401,3,770,1,10.1111/nan.12179
24591269,2012,2014,4100000,1,17401,3,770,1,10.1007/s00415-014-7491-8
24591269,2012,2014,4100000,1,17401,3,770,1,10.3988/jcn.2014.10.4.358
24591269,2012,2014,4100000,1,17401,3,770,1,10.1159/000368225
24591269,2012,2014,4100000,1,17401,3,770,1,10.1371/journal.pone.0113052
24591269,2012,2014,4100000,1,17401,3,770,1,10.1016/j.febslet.2014.12.004
24591269,2012,2014,4100000,1,17401,3,770,1,10.1016/j.jns.2013.01.035
24591269,2012,2014,4100000,1,17401,3,770,1,10.1016/j.clineuro.2012.07.019
24591269,2012,2014,4100000,1,17401,3,770,1,10.1111/j.1365-2990.2012.01297.x
24591269,2012,2014,4100000,1,17401,3,770,1,10.1371/journal.pone.0061540
24591269,2012,2014,4100000,1,17401,3,770,1,10.1111/his.12293
24591269,2012,2014,4100000,1,17401,3,770,1,10.1007/s10549-013-2824-3
24591269,2012,2014,4100000,1,17401,3,770,1,10.1007/s10072-011-0842-7
24591269,2012,2014,4100000,1,17401,3,770,1,10.1007/s00415-011-6292-6
24591269,2012,2014,4100000,1,17401,3,770,1,10.1002/mus.22301
24591269,2012,2014,4100000,1,17401,3,770,1,10.1159/000338474
24591269,2012,2014,4100000,1,17401,3,770,1,10.1002/mus.23445
24590914,2012,2014,4100000,1,14301,3,770,1,10.1371/journal.pone.0098017
24590914,2012,2014,4100000,1,14301,3,770,1,10.1002/emmm.201200216
24590914,2012,2014,4100000,1,14301,3,770,1,10.1038/ng.2481
24590336,2012,2014,4100000,1,34401,3,770,3,10.1097/hjh.0000000000000231
24590336,2012,2014,4100000,1,34401,3,770,3,10.1159/000357684
24590336,2012,2014,4100000,1,34401,3,770,3,10.1111/hepr.12042
24590336,2012,2014,4100000,1,34401,3,770,3,10.1038/hr.2012.187
24590336,2012,2014,4100000,1,34401,3,770,3,10.1016/j.atherosclerosis.2012.10.055
24590336,2012,2014,4100000,1,34401,3,770,3,10.1016/j.freeradbiomed.2012.08.590
24570009,2012,2014,4300000,1,17102,3,770,1,10.1093/bioinformatics/btu271
24591120,2012,2014,4100000,1,24303,3,770,2,10.1161/atvbaha.114.305122
24591120,2012,2014,4100000,1,24303,3,770,2,10.1152/ajpheart.00053.2013
24592524,2012,2014,3800000,1,22701,3,770,2,10.1016/j.ajog.2015.02.016
24593140,2012,2014,4200000,1,11301,3,770,1,10.1016/j.jbiosc.2014.08.015
24593140,2012,2014,4200000,1,11301,3,770,1,10.1371/journal.pone.0081316
24593140,2012,2014,4200000,1,11301,3,770,1,10.1179/1973947813y.0000000114
24593140,2012,2014,4200000,1,11301,3,770,1,10.1371/journal.pone.0060053
24590334,2012,2014,4100000,1,32661,3,770,3,10.1172/jci64784
24590334,2012,2014,4100000,1,32661,3,770,3,10.1248/bpb.b14-00417
24590334,2012,2014,4100000,1,32661,3,770,3,10.1254/jphs.14r09cp
24590334,2012,2014,4100000,1,32661,3,770,3,10.1248/bpb.b14-00525
24590334,2012,2014,4100000,1,32661,3,770,3,10.1254/jphs.13099fp
24590334,2012,2014,4100000,1,32661,3,770,3,10.1016/j.ejphar.2013.02.045
24590334,2012,2014,4100000,1,32661,3,770,3,10.1007/s12012-013-9202-6
24590334,2012,2014,4100000,1,32661,3,770,3,10.1248/bpb.b12-00590
24590334,2012,2014,4100000,1,32661,3,770,3,10.1248/bpb.b212020
24590334,2012,2014,4100000,1,32661,3,770,3,10.1254/jphs.12022fp
24590334,2012,2014,4100000,1,32661,3,770,3,10.1016/j.phytochem.2012.03.007
24590334,2012,2014,4100000,1,32661,3,770,3,10.1254/jphs.12062sc
24590334,2012,2014,4100000,1,32661,3,770,3,10.1254/jphs.12117fp
24592446,2012,2014,4100000,1,14301,3,770,1,10.1111/iju.12484
24592446,2012,2014,4100000,1,14301,3,770,1,10.1097/mib.0000000000000244
24592446,2012,2014,4100000,1,14301,3,770,1,10.1158/0008-5472.can-14-0471
24592446,2012,2014,4100000,1,14301,3,770,1,10.1111/cas.12611
24592446,2012,2014,4100000,1,14301,3,770,1,10.1007/s10620-015-3561-8
24592446,2012,2014,4100000,1,14301,3,770,1,10.1159/000355242
24592446,2012,2014,4100000,1,14301,3,770,1,10.1038/nm.3368
24592446,2012,2014,4100000,1,14301,3,770,1,10.1074/jbc.m113.508200
24592446,2012,2014,4100000,1,14301,3,770,1,10.1093/jjco/hyu001
24592446,2012,2014,4100000,1,14301,3,770,1,10.1073/pnas.1121524109
24592446,2012,2014,4100000,1,14301,3,770,1,10.1126/science.1217726
24592446,2012,2014,4100000,1,14301,3,770,1,10.1186/1472-6750-12-72
24592446,2012,2014,4100000,1,14301,3,770,1,10.1038/srep00642
24592446,2012,2014,4100000,1,14301,3,770,1,10.1016/j.bbrc.2013.01.093
24591257,2012,2014,4100000,1,13901,3,770,1,10.1159/000363687
24591257,2012,2014,4100000,1,13901,3,770,1,10.1136/jnnp-2013-306084
24592155,2012,2014,4100000,1,12602,3,770,1,10.1097/rlu.0000000000000561
24592155,2012,2014,4100000,1,12602,3,770,1,10.1007/s00232-013-9584-1
24592155,2012,2014,4100000,1,12602,3,770,1,10.1007/978-3-7091-1434-6_47
24592155,2012,2014,4100000,1,12602,3,770,1,10.1007/978-3-7091-1434-6_15
24592155,2012,2014,4100000,1,12602,3,770,1,10.1016/j.clineuro.2012.06.037
24592155,2012,2014,4100000,1,12602,3,770,1,10.1227/neu.0000000000000266
24592766,2012,2015,4100000,1,15301,4,770,1,10.1155/2014/132349
24592766,2012,2015,4100000,1,15301,4,770,1,10.3109/00016489.2014.918279
24592766,2012,2015,4100000,1,15301,4,770,1,10.1017/s0022215114001819
24592766,2012,2015,4100000,1,15301,4,770,1,10.3892/or.2013.2251
24592766,2012,2015,4100000,1,15301,4,770,1,10.1016/j.anndiagpath.2012.02.004
24592766,2012,2015,4100000,1,15301,4,770,1,10.1016/j.acthis.2012.05.001
24592539,2012,2014,3800000,1,11301,3,770,1,10.1016/j.neures.2014.02.003
24592539,2012,2014,3800000,1,11301,3,770,1,10.1097/mao.0b013e3182a36018
24592539,2012,2014,3800000,1,11301,3,770,1,10.1002/lary.24785
24592335,2012,2014,4200000,1,14202,3,770,1,10.1097/aln.0000000000000165
24580197,2012,2015,3700000,1,32608,4,770,3,10.1016/j.idairyj.2015.02.001
24592724,2012,2014,4100000,1,34417,3,770,3,10.1007/s10047-014-0795-8
24592724,2012,2014,4100000,1,34417,3,770,3,10.1007/s10047-014-0782-0
24592724,2012,2014,4100000,1,34417,3,770,3,10.1093/hmg/ddu283
24592724,2012,2014,4100000,1,34417,3,770,3,10.1007/s00795-013-0045-9
24592724,2012,2014,4100000,1,34417,3,770,3,10.1007/s10047-014-0761-5
24592724,2012,2014,4100000,1,34417,3,770,3,10.1097/sap.0b013e31823cd7a4
24592724,2012,2014,4100000,1,34417,3,770,3,10.4236/ojrm.2012.13005
24592724,2012,2014,4100000,1,34417,3,770,3,10.1007/s13577-012-0049-0
24590469,2012,2014,4100000,1,10101,3,770,1,10.1093/neuonc/not239
24590469,2012,2014,4100000,1,10101,3,770,1,10.1007/s00535-013-0773-6
24590469,2012,2014,4100000,1,10101,3,770,1,10.1111/cas.12479
24590469,2012,2014,4100000,1,10101,3,770,1,10.1007/s10014-013-0158-9
24590469,2012,2014,4100000,1,10101,3,770,1,10.1111/cas.12662
24590469,2012,2014,4100000,1,10101,3,770,1,10.1093/neuonc/not028
24590469,2012,2014,4100000,1,10101,3,770,1,10.7883/yoken.66.126
24590469,2012,2014,4100000,1,10101,3,770,1,10.1002/path.4158
24590469,2012,2014,4100000,1,10101,3,770,1,10.1038/ncomms3763
24590469,2012,2014,4100000,1,10101,3,770,1,10.1016/j.bbrc.2013.11.011
24590469,2012,2014,4100000,1,10101,3,770,1,10.1016/b978-0-12-386932-6.00008-9
24590469,2012,2014,4100000,1,10101,3,770,1,10.1016/j.ejca.2011.12.028
24590469,2012,2014,4100000,1,10101,3,770,1,10.1177/1947601912458687
24592426,2012,2014,4100000,1,13501,3,770,1,10.1074/jbc.m113.528638
24592426,2012,2014,4100000,1,13501,3,770,1,10.1016/j.juro.2012.02.2556
24592426,2012,2014,4100000,1,13501,3,770,1,10.1371/journal.pone.0058057
24592426,2012,2014,4100000,1,13501,3,770,1,10.1152/ajprenal.00574.2012
24592426,2012,2014,4100000,1,13501,3,770,1,10.1016/j.urology.2013.01.012
24590286,2012,2015,3400000,1,32645,4,770,3,10.1002/1873-3468.12161
24591058,2012,2014,4000000,1,17102,3,770,1,10.1152/ajpheart.00462.2014
24592511,2012,2014,4200000,1,13901,3,770,1,10.1111/jog.12357
24592511,2012,2014,4200000,1,13901,3,770,1,10.1038/bjc.2012.496
24592511,2012,2014,4200000,1,13901,3,770,1,10.1111/pin.12019
24591626,2012,2014,4100000,1,15301,3,770,1,10.1111/1346-8138.12872
24591626,2012,2014,4100000,1,15301,3,770,1,10.1111/1346-8138.12692
24591626,2012,2014,4100000,1,15301,3,770,1,10.1021/pr500262p
24591626,2012,2014,4100000,1,15301,3,770,1,10.1002/stem.1618
24591626,2012,2014,4100000,1,15301,3,770,1,10.1021/pr400929h
24591626,2012,2014,4100000,1,15301,3,770,1,10.1007/s10549-014-2859-0
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.jdermsci.2013.02.011
24591626,2012,2014,4100000,1,15301,3,770,1,10.1586/14789450.2014.871496
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.bbapap.2013.08.009
24591626,2012,2014,4100000,1,15301,3,770,1,10.1371/journal.pone.0073896
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.jprot.2013.07.022
24591626,2012,2014,4100000,1,15301,3,770,1,10.1021/pr400439m
24591626,2012,2014,4100000,1,15301,3,770,1,10.1002/pmic.201300053
24591626,2012,2014,4100000,1,15301,3,770,1,10.1093/jjco/hyt057
24591626,2012,2014,4100000,1,15301,3,770,1,10.1002/elps.201200661
24591626,2012,2014,4100000,1,15301,3,770,1,10.1021/pr3011815
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.humpath.2012.10.013
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.jprot.2011.11.010
24591626,2012,2014,4100000,1,15301,3,770,1,10.2340/00015555-1279
24591626,2012,2014,4100000,1,15301,3,770,1,10.1038/jid.2011.461
24591626,2012,2014,4100000,1,15301,3,770,1,10.1179/102453312x13376952196494
24591626,2012,2014,4100000,1,15301,3,770,1,10.1158/1078-0432.ccr-12-0183
24591626,2012,2014,4100000,1,15301,3,770,1,10.1093/jjco/hys092
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.jprot.2012.06.013
24591626,2012,2014,4100000,1,15301,3,770,1,10.1038/labinvest.2012.98
24591626,2012,2014,4100000,1,15301,3,770,1,10.1155/2012/876401
24591626,2012,2014,4100000,1,15301,3,770,1,10.1016/j.prp.2012.05.020
24591626,2012,2014,4100000,1,15301,3,770,1,10.1155/2012/425636
24590147,2012,2014,4100000,1,32661,3,770,3,10.1039/c3ra46749j
24590147,2012,2014,4100000,1,32661,3,770,3,10.1021/jo402151g
24590147,2012,2014,4100000,1,32661,3,770,3,10.1002/adsc.201300317
24590147,2012,2014,4100000,1,32661,3,770,3,10.3390/catal3020486
24590147,2012,2014,4100000,1,32661,3,770,3,10.1021/jo401064f
24590147,2012,2014,4100000,1,32661,3,770,3,10.1016/j.bmc.2012.12.028
24590147,2012,2014,4100000,1,32661,3,770,3,10.1248/cpb.c12-00365
24590147,2012,2014,4100000,1,32661,3,770,3,10.1248/cpb.c12-00882
24590147,2012,2014,4100000,1,32661,3,770,3,10.3987/com-12-12506
24590147,2012,2014,4100000,1,32661,3,770,3,10.1021/jo301282n
24592275,2012,2014,4000000,1,24402,3,770,2,10.1016/j.arth.2013.03.031
24592275,2012,2014,4000000,1,24402,3,770,2,10.1016/j.arth.2013.02.015
24590012,2012,2014,4200000,1,17301,3,770,1,10.1021/jo5009178
24590012,2012,2014,4200000,1,17301,3,770,1,10.1002/ejoc.201300269
24590012,2012,2014,4200000,1,17301,3,770,1,10.1021/ol4010189
24590012,2012,2014,4200000,1,17301,3,770,1,10.1248/cpb.60.419
24591734,2012,2014,4000000,1,33303,3,770,3,10.3389/fnbeh.2014.00172
24591734,2012,2014,4000000,1,33303,3,770,3,10.1111/pcn.12093
24591734,2012,2014,4000000,1,33303,3,770,3,10.1371/journal.pone.0054080
24591734,2012,2014,4000000,1,33303,3,770,3,10.1016/j.pscychresns.2012.12.001
24591734,2012,2014,4000000,1,33303,3,770,3,10.1016/j.pnpbp.2012.10.001
24591734,2012,2014,4000000,1,33303,3,770,3,10.1016/j.pscychresns.2011.09.006
24591734,2012,2014,4000000,1,33303,3,770,3,10.1016/j.pscychresns.2011.11.008
24590164,2012,2014,4200000,1,33919,3,770,3,10.1371/journal.pone.0117797
24590164,2012,2014,4200000,1,33919,3,770,3,10.1371/journal.pone.0071831
24590164,2012,2014,4200000,1,33919,3,770,3,10.1074/jbc.m112.433987
24591611,2012,2015,4000000,1,32620,4,770,3,10.1111/ped.12855
24591233,2012,2014,4100000,1,22701,3,770,2,10.1038/hr.2014.130
24591233,2012,2014,4100000,1,22701,3,770,2,10.1155/2014/946492
24591233,2012,2014,4100000,1,22701,3,770,2,10.1038/hr.2014.105
24591233,2012,2014,4100000,1,22701,3,770,2,10.7150/ijms.8577
24591233,2012,2014,4100000,1,22701,3,770,2,10.1155/2014/437087
24591233,2012,2014,4100000,1,22701,3,770,2,10.1038/ki.2014.95
24591233,2012,2014,4100000,1,22701,3,770,2,10.1007/s13730-013-0085-y
24591233,2012,2014,4100000,1,22701,3,770,2,10.1093/cvr/cvt225
24591233,2012,2014,4100000,1,22701,3,770,2,10.1371/journal.pone.0075560
24591233,2012,2014,4100000,1,22701,3,770,2,10.1161/hypertensionaha.111.00572
24591233,2012,2014,4100000,1,22701,3,770,2,10.1074/jbc.m113.451054
24591233,2012,2014,4100000,1,22701,3,770,2,10.1111/j.1751-7176.2012.00640.x
24591233,2012,2014,4100000,1,22701,3,770,2,10.3109/10641963.2012.681082
